"","x"
"76008",0
"76009",1272
"76010",45
"76011",7281
"76012",1241
"76013",356
"76014",11
"76015",337
"76016",148
"76017",212
"76018",0
"76019",6
"76020",31300
"76021",1
"76022",2464
"76023",98
"76024",25738
"76025",6
"76026",1956
"76027",13
"76028",1
"76029",97
"76030",93
"76031",1
"76032",6
"76033",90
"76034",0
"76035",1870
"76036",3
"76037",77
"76038",694
"76039",10
"76040",250
"76041",7
"76042",151
"76043",2
"76044",153
"76045",2
"76046",1243
"76047",17228
"76048",62
"76049",244
"76050",6
"76051",3653
"76052",89
"76053",123
"76054",0
"76055",690
"76056",0
"76057",501
"76058",66
"76059",9115
"76060",3139
"76061",7
"76062",48
"76063",1158
"76064",1138
"76065",8669
"76066",207
"76067",338
"76068",16648
"76069",5891
"76070",490
"76071",66
"76072",232
"76073",2180
"76074",2859
"76075",0
"76076",16
"76077",436
"76078",298
"76079",71
"76080",2175
"76081",29
"76082",15
"76083",10
"76084",22
"76085",1980
"76086",1641
"76087",727
"76088",552
"76089",120
"76090",2129
"76091",757
"76092",1151
"76093",1704
"76094",1
"76095",3
"76096",78
"76097",23
"76098",298
"76099",762
"76100",800
"76101",4
"76102",1
"76103",1360
"76104",10191
"76105",153
"76106",27
"76107",30
"76108",254
"76109",688
"76110",300
"76111",148
"76112",353
"76113",23
"76114",987
"76115",3
"76116",0
"76117",787
"76118",0
"76119",2
"76120",0
"76121",0
"76122",1658
"76123",2696
"76124",2
"76125",1
"76126",65
"76127",8048
"76128",352
"76129",0
"76130",243
"76131",0
"76132",16320
"76133",4
"76134",2483
"76135",2255
"76136",4835
"76137",56
"76138",4531
"76139",847
"76140",121
"76141",45
"76142",181
"76143",1170
"76144",21
"76145",189
"76146",1959
"76147",303
"76148",37
"76149",3257
"76150",3
"76151",34
"76152",30280
"76153",1233
"76154",7
"76155",318
"76156",5
"76157",1978
"76158",4050
"76159",16
"76160",8583
"76161",369
"76162",21
"76163",1095
"76164",0
"76165",0
"76166",8
"76167",202
"76168",240
"76169",6800
"76170",2117
"76171",590
"76172",10083
"76173",546
"76174",0
"76175",949
"76176",9979
"76177",197
"76178",189
"76179",1
"76180",27
"76181",6
"76182",33446
"76183",2
"76184",17202
"76185",1
"76186",0
"76187",4
"76188",32
"76189",487
"76190",15876
"76191",18
"76192",1
"76193",26417
"76194",2341
"76195",26
"76196",43
"76197",11
"76198",76
"76199",107
"76200",3
"76201",8047
"76202",151
"76203",2
"76204",2
"76205",18
"76206",17699
"76207",97
"76208",20070
"76209",20
"76210",3
"76211",39478
"76212",6
"76213",7
"76214",75
"76215",1734
"76216",3
"76217",10
"76218",77
"76219",731
"76220",4388
"76221",113
"76222",6238
"76223",36
"76224",1085
"76225",7
"76226",44935
"76227",4006
"76228",3
"76229",2503
"76230",12404
"76231",14601
"76232",3
"76233",391
"76234",1170
"76235",0
"76236",3085
"76237",3509
"76238",14
"76239",191
"76240",290
"76241",4226
"76242",3648
"76243",2585
"76244",0
"76245",370
"76246",214
"76247",37
"76248",136
"76249",116
"76250",16
"76251",149
"76252",2
"76253",82
"76254",0
"76255",15
"76256",3867
"76257",214
"76258",2435
"76259",3
"76260",47
"76261",25
"76262",755
"76263",15
"76264",3
"76265",2
"76266",12
"76267",16
"76268",0
"76269",19
"76270",52
"76271",1088
"76272",1389
"76273",185
"76274",110
"76275",202
"76276",0
"76277",1361
"76278",9
"76279",12434
"76280",9
"76281",302
"76282",1922
"76283",46
"76284",17105
"76285",163
"76286",29131
"76287",83
"76288",711
"76289",1595
"76290",3
"76291",508
"76292",12764
"76293",176
"76294",911
"76295",19008
"76296",99
"76297",64
"76298",2
"76299",3
"76300",7
"76301",2
"76302",669
"76303",6
"76304",66
"76305",21
"76306",43
"76307",4
"76308",0
"76309",1
"76310",51
"76311",2
"76312",1
"76313",4
"76314",4
"76315",2
"76316",2
"76317",4
"76318",7
"76319",0
"76320",7
"76321",17
"76322",50
"76323",3
"76324",36
"76325",3
"76326",1
"76327",1
"76328",7
"76329",5
"76330",3
"76331",302
"76332",1
"76333",0
"76334",208
"76335",24
"76336",30
"76337",65
"76338",26
"76339",7
"76340",4
"76341",24
"76342",29
"76343",79
"76344",854
"76345",32
"76346",1
"76347",1
"76348",1
"76349",26
"76350",3
"76351",2
"76352",19
"76353",2
"76354",5
"76355",4
"76356",9
"76357",115
"76358",50
"76359",27
"76360",1935
"76361",466
"76362",246
"76363",126
"76364",8000
"76365",1724
"76366",54
"76367",59
"76368",383
"76369",712
"76370",1483
"76371",596
"76372",1618
"76373",27
"76374",48
"76375",204
"76376",84
"76377",48
"76378",17
"76379",6
"76380",445
"76381",167
"76382",26
"76383",90
"76384",12218
"76385",143
"76386",69
"76387",161
"76388",8
"76389",35
"76390",26
"76391",1547
"76392",43
"76393",4
"76394",12
"76395",286
"76396",9
"76397",13
"76398",394
"76399",54
"76400",323
"76401",15225
"76402",6
"76403",10040
"76404",123
"76405",98
"76406",208
"76407",80
"76408",48
"76409",1865
"76410",8113
"76411",636
"76412",7051
"76413",57
"76414",930
"76415",11280
"76416",763
"76417",4
"76418",45
"76419",1709
"76420",2579
"76421",32
"76422",103
"76423",45
"76424",2130
"76425",36
"76426",7
"76427",877
"76428",1
"76429",85
"76430",98
"76431",13439
"76432",14541
"76433",2
"76434",161
"76435",401
"76436",1
"76437",2
"76438",560
"76439",6831
"76440",3
"76441",14
"76442",1
"76443",114
"76444",2
"76445",305
"76446",27
"76447",64
"76448",220
"76449",44
"76450",31
"76451",1110
"76452",1
"76453",892
"76454",1493
"76455",2
"76456",104
"76457",1563
"76458",583
"76459",1
"76460",2063
"76461",3
"76462",830
"76463",20
"76464",24
"76465",0
"76466",50
"76467",222
"76468",2
"76469",0
"76470",1
"76471",5137
"76472",5
"76473",751
"76474",5
"76475",0
"76476",4
"76477",0
"76478",0
"76479",625
"76480",1192
"76481",19
"76482",1
"76483",8
"76484",3
"76485",14
"76486",5
"76487",4844
"76488",0
"76489",0
"76490",9
"76491",31
"76492",4
"76493",7
"76494",2
"76495",2
"76496",38
"76497",10
"76498",1
"76499",99
"76500",18
"76501",0
"76502",1
"76503",12
"76504",0
"76505",0
"76506",3
"76507",72
"76508",4
"76509",3
"76510",2
"76511",3
"76512",2
"76513",293
"76514",19
"76515",2
"76516",0
"76517",0
"76518",3
"76519",4
"76520",0
"76521",583
"76522",1
"76523",0
"76524",1
"76525",12
"76526",12
"76527",72
"76528",6
"76529",0
"76530",4
"76531",10
"76532",0
"76533",2
"76534",0
"76535",178
"76536",2
"76537",11
"76538",4
"76539",7
"76540",2
"76541",34
"76542",1
"76543",79
"76544",14
"76545",49
"76546",3653
"76547",0
"76548",28
"76549",391
"76550",22
"76551",1950
"76552",0
"76553",0
"76554",4
"76555",93
"76556",108
"76557",135
"76558",0
"76559",48
"76560",2
"76561",72
"76562",0
"76563",89
"76564",16
"76565",34
"76566",1357
"76567",31
"76568",93
"76569",5
"76570",6
"76571",21
"76572",3
"76573",6
"76574",0
"76575",0
"76576",23
"76577",3
"76578",11
"76579",7
"76580",1
"76581",0
"76582",2
"76583",184
"76584",1
"76585",4282
"76586",6
"76587",0
"76588",0
"76589",3
"76590",14
"76591",8
"76592",0
"76593",1972
"76594",0
"76595",61
"76596",313
"76597",134
"76598",0
"76599",1
"76600",946
"76601",1
"76602",29
"76603",80
"76604",33
"76605",5
"76606",14
"76607",3282
"76608",82
"76609",1
"76610",1611
"76611",938
"76612",155
"76613",16
"76614",8
"76615",16
"76616",83
"76617",0
"76618",4
"76619",26
"76620",1
"76621",51
"76622",154
"76623",246
"76624",119
"76625",42
"76626",15
"76627",10
"76628",0
"76629",13
"76630",65
"76631",20
"76632",25
"76633",6
"76634",4
"76635",69
"76636",100
"76637",160
"76638",129
"76639",16
"76640",7
"76641",2
"76642",219
"76643",3178
"76644",8
"76645",0
"76646",0
"76647",0
"76648",49
"76649",33
"76650",0
"76651",1
"76652",0
"76653",17
"76654",0
"76655",3
"76656",8
"76657",730
"76658",1
"76659",11
"76660",12
"76661",4
"76662",6
"76663",3
"76664",19
"76665",3
"76666",1
"76667",3934
"76668",4
"76669",153
"76670",4
"76671",1766
"76672",1210
"76673",0
"76674",419
"76675",31
"76676",1
"76677",0
"76678",5
"76679",1
"76680",0
"76681",54
"76682",4
"76683",0
"76684",1
"76685",21
"76686",33
"76687",0
"76688",3
"76689",1
"76690",572
"76691",2686
"76692",0
"76693",800
"76694",1
"76695",0
"76696",32
"76697",10
"76698",78
"76699",6
"76700",7
"76701",198
"76702",0
"76703",224
"76704",29
"76705",0
"76706",0
"76707",2
"76708",0
"76709",3
"76710",37
"76711",8
"76712",3
"76713",5
"76714",8
"76715",0
"76716",0
"76717",3
"76718",1
"76719",163
"76720",50
"76721",34
"76722",53
"76723",436
"76724",13
"76725",178
"76726",97
"76727",15
"76728",4
"76729",20
"76730",3
"76731",6
"76732",5
"76733",8
"76734",0
"76735",7
"76736",2
"76737",3
"76738",31
"76739",188
"76740",3
"76741",2
"76742",2
"76743",1
"76744",15
"76745",2
"76746",4
"76747",2
"76748",0
"76749",2
"76750",8
"76751",3
"76752",4
"76753",2
"76754",11
"76755",49
"76756",46
"76757",11
"76758",7
"76759",7
"76760",0
"76761",0
"76762",118
"76763",29
"76764",42
"76765",1
"76766",6
"76767",9
"76768",16
"76769",124
"76770",3
"76771",1
"76772",0
"76773",40
"76774",5
"76775",1
"76776",0
"76777",2
"76778",18
"76779",163
"76780",2
"76781",99
"76782",6
"76783",0
"76784",7
"76785",3
"76786",14
"76787",0
"76788",0
"76789",50
"76790",10
"76791",3
"76792",188
"76793",0
"76794",7
"76795",3
"76796",2
"76797",7
"76798",112
"76799",10
"76800",1
"76801",5
"76802",0
"76803",189
"76804",240
"76805",120
"76806",76
"76807",2
"76808",225
"76809",330
"76810",224
"76811",2
"76812",846
"76813",100
"76814",20431
"76815",492
"76816",268
"76817",2
"76818",2
"76819",3
"76820",12
"76821",701
"76822",47
"76823",269
"76824",16
"76825",50
"76826",176
"76827",190
"76828",1950
"76829",2
"76830",48
"76831",1
"76832",2
"76833",96
"76834",50
"76835",4
"76836",6
"76837",70
"76838",118
"76839",66
"76840",0
"76841",4
"76842",3
"76843",21
"76844",2
"76845",2
"76846",0
"76847",26
"76848",14
"76849",6
"76850",0
"76851",25
"76852",33
"76853",47
"76854",6
"76855",16
"76856",341
"76857",0
"76858",0
"76859",2
"76860",2
"76861",2
"76862",8
"76863",52
"76864",4
"76865",12
"76866",0
"76867",0
"76868",1
"76869",19
"76870",25
"76871",30
"76872",55
"76873",1
"76874",0
"76875",4
"76876",15
"76877",0
"76878",0
"76879",83
"76880",349
"76881",2106
"76882",106
"76883",178
"76884",1039
"76885",385
"76886",50
"76887",6
"76888",3
"76889",43
"76890",155
"76891",51
"76892",6
"76893",10
"76894",3
"76895",11
"76896",39
"76897",72
"76898",4
"76899",283
"76900",3
"76901",29
"76902",221420
"76903",22
"76904",44
"76905",409
"76906",962
"76907",2
"76908",3328
"76909",145
"76910",243
"76911",1
"76912",345
"76913",0
"76914",1531
"76915",2067
"76916",452
"76917",1177
"76918",116
"76919",15
"76920",1345
"76921",1753
"76922",480
"76923",2
"76924",0
"76925",2937
"76926",12
"76927",4084
"76928",79
"76929",97
"76930",572
"76931",36
"76932",1229
"76933",1260
"76934",3461
"76935",13
"76936",2
"76937",29
"76938",207
"76939",0
"76940",119
"76941",91
"76942",174
"76943",965
"76944",2005
"76945",1
"76946",1395
"76947",55
"76948",6
"76949",249
"76950",1127
"76951",35
"76952",0
"76953",3715
"76954",1504
"76955",90
"76956",23
"76957",2971
"76958",3
"76959",6
"76960",1070
"76961",2300
"76962",0
"76963",6
"76964",160
"76965",791
"76966",10052
"76967",2999
"76968",790
"76969",475
"76970",9385
"76971",76
"76972",10191
"76973",464
"76974",14
"76975",8
"76976",3609
"76977",540
"76978",230
"76979",1294
"76980",660
"76981",6
"76982",520
"76983",205
"76984",288
"76985",1072
"76986",488
"76987",7
"76988",72
"76989",17
"76990",1943
"76991",9
"76992",13
"76993",2
"76994",13
"76995",16030
"76996",168
"76997",1367
"76998",1862
"76999",22
"77000",11
"77001",14
"77002",60
"77003",0
"77004",21
"77005",37
"77006",7
"77007",10
"77008",32
"77009",0
"77010",0
"77011",1959
"77012",10
"77013",5021
"77014",8
"77015",0
"77016",6
"77017",1
"77018",0
"77019",14521
"77020",36
"77021",2135
"77022",24076
"77023",88
"77024",103
"77025",90
"77026",0
"77027",4
"77028",1940
"77029",1
"77030",176
"77031",91
"77032",27
"77033",4
"77034",235
"77035",37075
"77036",0
"77037",38
"77038",546
"77039",87
"77040",0
"77041",0
"77042",61
"77043",1203
"77044",34
"77045",2
"77046",46
"77047",1511
"77048",49
"77049",0
"77050",17086
"77051",21
"77052",1
"77053",2
"77054",9
"77055",4482
"77056",1981
"77057",26
"77058",1164
"77059",2
"77060",114
"77061",13
"77062",233
"77063",293
"77064",1187
"77065",548
"77066",176
"77067",184
"77068",15
"77069",3998
"77070",15211
"77071",7721
"77072",14991
"77073",296
"77074",45
"77075",790
"77076",17
"77077",5764
"77078",3
"77079",10
"77080",563
"77081",20
"77082",0
"77083",0
"77084",0
"77085",7
"77086",6
"77087",0
"77088",13
"77089",0
"77090",6
"77091",17
"77092",14
"77093",11
"77094",3
"77095",2
"77096",0
"77097",5
"77098",0
"77099",1
"77100",4
"77101",8
"77102",24
"77103",14
"77104",20
"77105",9
"77106",5
"77107",5
"77108",1
"77109",21850
"77110",10
"77111",0
"77112",3
"77113",0
"77114",11
"77115",9
"77116",3
"77117",0
"77118",13
"77119",5
"77120",32
"77121",23
"77122",3
"77123",12
"77124",3
"77125",12
"77126",3
"77127",0
"77128",2
"77129",1
"77130",18
"77131",4
"77132",4
"77133",14
"77134",0
"77135",45
"77136",280
"77137",1
"77138",46
"77139",12
"77140",0
"77141",7
"77142",6
"77143",63
"77144",55
"77145",30
"77146",0
"77147",137
"77148",1
"77149",10
"77150",0
"77151",14
"77152",1
"77153",89
"77154",76
"77155",92
"77156",0
"77157",0
"77158",0
"77159",60
"77160",12
"77161",13
"77162",92
"77163",0
"77164",19
"77165",2
"77166",5
"77167",2
"77168",0
"77169",16
"77170",47114
"77171",12
"77172",2
"77173",0
"77174",1
"77175",14
"77176",132
"77177",27
"77178",7505
"77179",0
"77180",3
"77181",3
"77182",53
"77183",7
"77184",2
"77185",8
"77186",828
"77187",0
"77188",0
"77189",5
"77190",1
"77191",4
"77192",0
"77193",0
"77194",0
"77195",4
"77196",1
"77197",0
"77198",1
"77199",0
"77200",1
"77201",1
"77202",0
"77203",746
"77204",100
"77205",5535
"77206",1596
"77207",489
"77208",399
"77209",1847
"77210",429
"77211",75
"77212",233
"77213",4780
"77214",141
"77215",1080
"77216",26
"77217",379
"77218",1826
"77219",30
"77220",13
"77221",0
"77222",4
"77223",0
"77224",20
"77225",1447
"77226",30
"77227",3
"77228",1
"77229",39
"77230",3
"77231",0
"77232",42
"77233",0
"77234",78
"77235",15
"77236",26
"77237",8
"77238",5652
"77239",2
"77240",84
"77241",2
"77242",5
"77243",88
"77244",64
"77245",11
"77246",88
"77247",97
"77248",198
"77249",32
"77250",1
"77251",10
"77252",120
"77253",9
"77254",1
"77255",0
"77256",0
"77257",195
"77258",4
"77259",64
"77260",1
"77261",4
"77262",2
"77263",50
"77264",118
"77265",344
"77266",10
"77267",833
"77268",15
"77269",20
"77270",196
"77271",93
"77272",0
"77273",45
"77274",40
"77275",0
"77276",462
"77277",264
"77278",204
"77279",15
"77280",30
"77281",4
"77282",0
"77283",0
"77284",1345
"77285",88
"77286",22
"77287",2
"77288",2
"77289",44
"77290",29
"77291",15
"77292",1
"77293",9
"77294",5
"77295",31
"77296",7
"77297",122
"77298",3
"77299",1
"77300",21
"77301",0
"77302",4
"77303",68
"77304",13
"77305",340
"77306",1
"77307",1
"77308",0
"77309",155
"77310",7
"77311",2
"77312",37
"77313",4
"77314",18
"77315",7
"77316",10
"77317",119
"77318",46
"77319",47
"77320",21
"77321",12
"77322",4
"77323",0
"77324",8
"77325",1
"77326",13
"77327",269
"77328",6
"77329",0
"77330",19
"77331",304
"77332",2
"77333",200
"77334",293
"77335",163
"77336",13
"77337",4
"77338",184
"77339",286
"77340",8
"77341",0
"77342",7
"77343",11
"77344",374
"77345",6
"77346",399
"77347",80
"77348",92
"77349",3
"77350",28
"77351",2
"77352",8
"77353",21
"77354",50
"77355",6
"77356",234
"77357",255
"77358",488
"77359",1376
"77360",205
"77361",45
"77362",2880
"77363",12713
"77364",20
"77365",224
"77366",2529
"77367",13
"77368",222
"77369",27
"77370",5
"77371",24
"77372",484
"77373",343
"77374",21
"77375",3830
"77376",15
"77377",67
"77378",21
"77379",14
"77380",88
"77381",13
"77382",0
"77383",46
"77384",3
"77385",2
"77386",2
"77387",18
"77388",2535
"77389",31
"77390",1
"77391",375
"77392",5570
"77393",172
"77394",99
"77395",732
"77396",39
"77397",4990
"77398",7445
"77399",150
"77400",2339
"77401",4127
"77402",592
"77403",25
"77404",86
"77405",921
"77406",1687
"77407",2466
"77408",30
"77409",19
"77410",432
"77411",2475
"77412",0
"77413",181
"77414",150
"77415",700
"77416",142
"77417",119
"77418",19
"77419",10
"77420",43
"77421",2987
"77422",8
"77423",107
"77424",107
"77425",4307
"77426",7
"77427",9783
"77428",1671
"77429",5
"77430",85
"77431",39
"77432",20
"77433",5816
"77434",57
"77435",11783
"77436",788
"77437",24
"77438",0
"77439",14363
"77440",1775
"77441",1048
"77442",315
"77443",258
"77444",33
"77445",224
"77446",71
"77447",112
"77448",4
"77449",58
"77450",186
"77451",2568
"77452",153
"77453",427
"77454",3543
"77455",83
"77456",21320
"77457",34
"77458",9392
"77459",138
"77460",587
"77461",3972
"77462",2350
"77463",42
"77464",3799
"77465",10
"77466",0
"77467",7
"77468",124
"77469",336
"77470",5945
"77471",12
"77472",14
"77473",8915
"77474",41
"77475",1541
"77476",2409
"77477",50754
"77478",829
"77479",56414
"77480",206
"77481",6
"77482",91
"77483",149
"77484",13
"77485",8984
"77486",252
"77487",974
"77488",27
"77489",4184
"77490",6
"77491",4284
"77492",96
"77493",225
"77494",224
"77495",18
"77496",1
"77497",71
"77498",25
"77499",2126
"77500",104
"77501",3584
"77502",4
"77503",8
"77504",149
"77505",30
"77506",2
"77507",3
"77508",17
"77509",137
"77510",621
"77511",0
"77512",15
"77513",0
"77514",0
"77515",142
"77516",0
"77517",1
"77518",2
"77519",0
"77520",4
"77521",0
"77522",97
"77523",418
"77524",2
"77525",11020
"77526",5
"77527",0
"77528",0
"77529",3
"77530",322
"77531",18
"77532",776
"77533",2
"77534",107
"77535",2
"77536",601
"77537",24
"77538",2
"77539",33
"77540",50
"77541",162
"77542",0
"77543",69
"77544",0
"77545",58
"77546",11
"77547",2
"77548",3854
"77549",12
"77550",8
"77551",6
"77552",8
"77553",205
"77554",0
"77555",1572
"77556",1728
"77557",3
"77558",0
"77559",22
"77560",27
"77561",14
"77562",1
"77563",2
"77564",293
"77565",1933
"77566",3
"77567",2
"77568",1
"77569",84
"77570",136
"77571",698
"77572",1546
"77573",645
"77574",89
"77575",0
"77576",5
"77577",0
"77578",8
"77579",0
"77580",1
"77581",5
"77582",1089
"77583",135
"77584",2688
"77585",2
"77586",9132
"77587",3
"77588",117
"77589",1150
"77590",11
"77591",181
"77592",10504
"77593",7383
"77594",13
"77595",84
"77596",40
"77597",27
"77598",14308
"77599",198
"77600",2449
"77601",667
"77602",95
"77603",267
"77604",2
"77605",996
"77606",6755
"77607",44
"77608",5
"77609",242
"77610",34
"77611",2
"77612",1137
"77613",143
"77614",116
"77615",210
"77616",385
"77617",365
"77618",325
"77619",1979
"77620",66
"77621",93
"77622",8
"77623",491
"77624",100
"77625",2369
"77626",498
"77627",207
"77628",11868
"77629",67
"77630",4282
"77631",3714
"77632",59
"77633",137
"77634",0
"77635",7
"77636",184
"77637",85
"77638",129
"77639",175
"77640",250
"77641",11
"77642",2814
"77643",177
"77644",188
"77645",9346
"77646",82
"77647",32
"77648",166
"77649",70
"77650",9620
"77651",53
"77652",152
"77653",1508
"77654",37
"77655",48
"77656",27
"77657",16
"77658",55
"77659",34656
"77660",387
"77661",1272
"77662",13440
"77663",13
"77664",846
"77665",10
"77666",18903
"77667",782
"77668",91
"77669",1304
"77670",57
"77671",118000
"77672",11039
"77673",1745
"77674",952
"77675",463
"77676",146
"77677",4
"77678",12
"77679",174
"77680",211
"77681",32
"77682",728
"77683",19
"77684",98
"77685",2
"77686",272
"77687",21620
"77688",9500
"77689",489
"77690",116
"77691",715
"77692",32
"77693",3134
"77694",54
"77695",578
"77696",61
"77697",1943
"77698",62
"77699",468
"77700",149
"77701",41
"77702",515
"77703",37415
"77704",1252
"77705",224
"77706",53
"77707",2
"77708",123
"77709",161
"77710",23160
"77711",62
"77712",901
"77713",1237
"77714",729
"77715",161
"77716",246
"77717",715
"77718",1493
"77719",0
"77720",212
"77721",5498
"77722",0
"77723",186
"77724",7
"77725",202
"77726",1716
"77727",11704
"77728",1689
"77729",4027
"77730",76
"77731",7247
"77732",2281
"77733",43618
"77734",67100
"77735",2596
"77736",63
"77737",18242
"77738",27863
"77739",100
"77740",1
"77741",635
